OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
6086;1;0;53;2;2018;11;14;5;3;9;1;0;0;1;0;0;0;0;1;608619.9674;5942269.4444;10.642134766;53.617951676
6087;1;0;59;132;2018;10;16;7;3;2;6;0;0;1;0;0;0;0;0;515210.0248;6052383.1339;9.235545104;54.618660143
6088;1;0;58;169;2018;11;3;1;2;9;7;2;0;1;0;0;0;0;0;560400.7566;5991725.849;9.923017933;54.070197202
6089;1;0;60;63;2018;12;8;3;3;5;2;1;1;1;0;0;0;0;1;564239.8884;5948718.5005;9.972665189;53.683234579
6090;1;0;1;0;2018;10;19;6;3;6;4;2;1;0;1;0;0;0;0;529834.8936;6073649.5813;9.464200145;54.809119905
6092;1;0;62;82;2018;11;15;4;3;0;7;0;1;0;0;0;0;0;0;593233.121;5940920.5136;10.409193866;53.6087955
6093;1;0;54;106;2018;10;20;1;3;9;1;2;0;1;0;0;0;0;0;509505.8215;6032604.8396;9.146571108;54.441050382
6094;1;0;55;38;2018;12;5;4;3;8;1;2;0;1;0;0;0;0;2;616391.365;6004164.4603;10.783087107;54.17233362
6095;1;0;51;34;2018;10;11;2;3;2;2;0;0;1;0;0;0;0;0;495741.7147;5983353.8503;8.935039519;53.99847417
6098;1;0;56;50;2018;11;6;6;3;4;6;2;0;1;0;0;0;0;1;544929.6984;5939496.1719;9.67898176;53.602363273
6099;1;0;57;15;2018;12;7;3;1;8;1;2;0;1;0;0;0;0;1;585873.288;5998418.7186;10.314081711;54.126719629
6102;1;0;56;39;2018;10;16;6;3;5;3;0;0;1;0;0;0;0;0;552016.712;5945870.375;9.787136564;53.658996705
6103;1;0;54;76;2018;12;7;5;3;6;2;2;0;1;1;0;0;0;1;498018.8246;6069594.4413;8.969202106;54.773561167
6104;1;0;3;0;2018;12;13;7;3;2;2;0;0;1;0;0;0;0;0;608393.2722;5968107.1993;10.647765073;53.850141014
6105;1;0;58;92;2018;11;10;6;3;2;6;0;0;1;0;0;0;0;0;571395.996;6022376.833;10.098293328;54.344219547
6106;1;0;60;49;2018;11;17;5;2;8;6;2;1;0;0;0;0;0;0;586652.774;5980045.999;10.320760826;53.961501664
6107;1;0;53;100;2018;12;11;6;2;0;7;0;1;0;0;0;0;0;1;616783.2096;5951517.147;10.768961912;53.699278085
6108;1;0;60;63;2018;11;11;3;3;6;4;0;0;1;1;0;0;0;0;565777.0564;5948583.9308;9.995907308;53.681833952
6109;1;0;60;39;2018;11;20;3;3;5;3;2;1;1;0;0;0;0;0;564308.0093;5959873.2519;9.976016023;53.783474141
6110;1;0;51;72;2018;10;18;5;3;5;3;1;1;1;0;0;0;0;0;500568.272;5978414.981;9.008659828;53.954101085
6111;1;0;3;0;2018;10;16;4;3;0;3;0;0;0;0;1;0;1;0;611236.4999;5969096.4077;10.691324957;53.858427136
6113;1;0;59;42;2018;12;15;2;3;5;3;0;0;1;0;0;0;0;1;531190.063;6047726.113;9.482512474;54.57607467
6114;1;0;55;4;2018;12;6;4;3;9;1;2;0;1;0;0;0;0;2;613237.2761;5975689.5647;10.724167857;53.917227705
6115;1;0;59;45;2018;12;14;1;3;0;2;0;0;0;0;1;0;0;0;559516.3612;6057290.4534;9.922616742;54.659478097
6117;1;0;60;44;2018;11;13;4;3;2;6;0;0;1;0;0;0;0;0;563854.6197;5963550.9008;9.969898338;53.816580724
6118;1;0;2;0;2018;12;14;1;3;2;2;0;0;1;0;0;0;0;0;575510.3937;6019399.5516;10.160817851;54.316874473
6120;1;0;60;48;2018;10;10;6;3;5;1;0;0;1;0;0;0;0;0;587024.9429;5974601.3961;10.324880715;53.912516135
6121;1;0;56;35;2018;12;9;3;3;8;1;0;0;1;0;0;0;0;2;550776.6827;5965507.3081;9.771600818;53.835605229
6122;1;0;2;0;2018;11;17;3;3;2;6;2;0;1;0;0;0;0;0;572518.7803;6018313.7277;10.114574033;54.307551207
6123;1;0;62;78;2018;12;3;6;3;2;6;2;0;1;0;0;0;1;1;588070.036;5952466.6623;10.334452878;53.713442431
6124;1;0;61;46;2018;11;9;6;3;5;2;0;0;1;0;0;1;0;1;534757.712;5975938.932;9.529374234;53.930680104
6125;1;0;56;15;2018;10;11;3;3;2;1;0;0;1;0;0;0;0;1;544722.308;5957528.6303;9.678447843;53.764452534
6126;1;0;62;71;2018;12;16;5;3;5;3;2;1;1;0;0;0;0;1;580759.2194;5940415.1996;10.220573854;53.606325761
6127;1;0;53;116;2018;11;15;2;3;8;1;0;0;1;0;0;0;0;1;595164.8684;5932213.8772;10.435728895;53.530212654
6128;1;0;2;0;2018;11;12;2;3;2;6;0;0;1;0;0;0;1;1;573306.6052;6017833.3283;10.126562001;54.303122007
6129;1;0;60;34;2018;10;11;4;3;5;7;0;0;1;0;0;0;1;0;570040.6933;5972743.6256;10.065940151;53.898395436
6131;1;0;60;68;2018;10;17;2;3;9;1;0;0;1;0;0;0;0;0;575874.1133;5985921.0602;10.157976001;54.01598896
6133;1;0;60;14;2018;10;14;6;2;8;7;0;0;1;0;0;0;0;0;571274.392;5975038.1689;10.085246417;53.918847079
6134;1;0;1;0;2018;12;23;7;3;5;2;2;0;1;0;0;0;0;1;526673.143;6070084.22;9.414680045;54.77725797
6135;1;0;51;44;2018;12;10;2;3;5;3;0;1;1;0;0;0;0;1;506416.2903;6005252.0911;9.098345431;54.19526797
6136;1;0;62;60;2018;12;16;5;3;4;6;2;0;1;0;0;0;0;1;585938.0918;5931956.4431;10.296497371;53.529489389
6137;1;0;58;44;2018;11;19;3;2;4;6;2;0;1;0;0;0;0;0;560549.9392;5990000.8927;9.924952825;54.05467811
6138;1;0;2;0;2018;12;19;6;3;5;3;2;1;1;0;0;0;0;0;572590.3154;6023895.1561;10.117031848;54.357694145
6139;1;0;53;85;2018;10;8;6;2;4;6;0;0;1;0;0;1;0;0;597414.6002;5946170.5964;10.474016957;53.65520938
6140;1;0;3;0;2018;12;22;2;3;2;6;2;0;1;0;0;0;0;0;609850.2088;5970319.6507;10.670694579;53.869712257
6141;1;0;51;89;2018;11;17;1;2;9;1;2;0;1;0;0;0;0;0;512470.053;5984579.4081;9.190281373;54.009356343
6142;1;0;55;15;2018;11;16;6;3;9;6;2;0;1;0;0;0;0;0;625988.9907;6022697.5828;10.937822969;54.336540005
6143;1;0;3;0;2018;11;7;6;3;4;6;1;1;0;0;0;0;0;0;611187.3022;5966017.9565;10.689463095;53.830780134
6144;1;0;3;0;2018;12;18;4;3;6;4;2;1;0;1;0;0;0;1;613068.1994;5969791.6354;10.719417951;53.864277477
6145;1;0;58;121;2018;10;10;7;3;5;2;0;1;0;0;0;0;1;0;565735.2684;6030888.2945;10.013111301;54.421463968
6147;1;0;62;1;2018;11;15;5;3;2;2;0;0;1;0;0;0;0;0;581321.3301;5949035.9724;10.231322134;53.683708358
6148;1;0;62;1;2018;10;5;2;3;5;2;2;0;1;0;0;0;0;0;579160.2305;5944379.1629;10.197421004;53.642192004
6149;1;0;61;95;2018;12;7;4;3;9;1;1;0;1;0;0;0;0;2;517925.9157;5970065.1737;9.272679746;53.878743273
6150;1;0;58;172;2018;11;14;1;2;8;7;0;0;1;0;0;0;0;1;543441.3495;6013449.5691;9.667007946;54.267138695
6151;1;0;3;0;2018;10;11;3;3;4;6;0;0;1;0;0;0;0;1;610904.7588;5969093.237;10.686282176;53.858469614
6153;1;0;2;0;2018;12;17;6;3;5;3;2;0;1;0;0;0;0;1;570942.3033;6023098.0253;10.091487242;54.350763314
6154;1;0;54;132;2018;11;10;7;3;2;2;0;0;1;0;0;0;0;0;503033.1472;6033742.2948;9.046780093;54.451352815
6155;1;0;62;4;2018;10;7;4;3;8;1;0;0;1;0;0;0;0;1;587065.0547;5960706.5411;10.321551822;53.787653798
6156;1;0;51;44;2018;12;10;5;1;4;6;0;0;1;0;0;0;1;1;505986.2485;6003371.8515;9.091716582;54.178374282
6157;1;0;56;39;2018;11;16;2;3;5;2;1;1;1;0;0;0;0;1;552397.774;5946540.164;9.793015331;53.664978437
6158;1;0;3;0;2018;11;6;2;3;6;4;2;0;1;1;0;0;0;0;611095.328;5968795.227;10.689070502;53.855751486
6159;1;0;61;118;2018;10;7;4;2;9;1;0;0;1;0;0;0;0;1;529769.5998;5957360.9746;9.451605309;53.7640147
6161;1;0;54;99;2018;10;16;3;2;9;1;0;0;1;0;0;0;0;0;517121.8224;6034777.9414;9.264127503;54.460380857
6163;1;0;62;90;2018;10;17;6;2;8;7;0;0;1;0;0;0;0;0;575648.4558;5948291.1538;10.145264611;53.677867082
6164;1;0;2;0;2018;12;23;7;3;5;2;2;0;1;0;0;0;0;0;573635.6919;6020798.4312;10.132349666;54.329718162
6165;1;0;59;158;2018;12;20;3;3;4;6;2;0;1;0;0;0;0;0;513118.249;6068881.0116;9.203893697;54.766982314
6166;1;0;59;75;2018;12;17;6;3;2;6;2;0;1;0;0;0;0;1;532996.1484;6042496.3442;9.509865045;54.528961528
6167;1;0;1;0;2018;11;17;3;3;6;2;2;0;1;1;0;0;0;1;528209.567;6071194.451;9.438673612;54.787151055
6168;1;0;3;0;2018;12;8;6;3;0;3;1;1;1;0;0;0;0;0;611402.4991;5971046.9323;10.694556003;53.875915421
6169;1;0;62;11;2018;10;7;6;3;0;7;0;0;0;0;1;0;0;0;581902.402;5940712.271;10.237925298;53.608817929
6170;1;0;53;135;2018;12;11;2;3;4;6;0;0;1;0;0;0;0;1;592940.1545;5924284.7945;10.399827433;53.459360211
6171;1;0;57;66;2018;11;8;2;3;7;7;0;0;1;0;0;0;0;1;584888.9798;6014703.4719;10.303621709;54.273206427
6172;1;0;54;76;2018;11;13;6;2;5;3;0;1;1;0;0;0;0;0;498871.2205;6069382.5449;8.982453648;54.771659545
6173;1;0;56;50;2018;11;16;6;3;5;2;2;1;1;0;0;0;0;0;547242.7732;5937294.1313;9.7136007;53.582368278
6175;1;0;62;4;2018;12;21;4;3;6;2;2;0;1;1;0;0;0;1;591409.3221;5963007.8672;10.388155066;53.807587838
6176;1;0;56;9;2018;10;16;6;3;2;6;0;0;1;0;0;0;0;0;552767.7262;5948149.4901;9.798887374;53.67940511
6177;1;0;3;0;2018;10;18;7;3;2;6;2;0;1;0;0;0;0;0;609403.0359;5970964.5141;10.664126804;53.875600366
6179;1;0;56;50;2018;11;10;5;3;5;2;0;1;1;0;0;0;0;0;548104.1609;5937506.7969;9.726643579;53.584201374
6180;1;0;61;46;2018;10;21;2;3;1;5;2;0;1;0;0;1;0;0;532047.8046;5976144.0504;9.488124465;53.932698453
6181;1;0;58;98;2018;12;17;5;3;3;6;2;0;1;0;0;1;0;1;562967.9376;6000678.1297;9.964107307;54.150339336
6182;1;0;60;36;2018;11;20;1;3;7;7;2;0;1;0;0;0;0;1;563470.9529;5973018.6595;9.966029626;53.901713056
6183;1;0;3;0;2018;10;14;3;3;5;2;0;1;1;0;0;0;0;1;609568.4064;5967669.9075;10.665464875;53.84596566
6185;1;0;54;72;2018;10;1;1;3;9;1;2;0;1;0;0;0;0;0;492834.4179;6024748.7137;8.889702785;54.370483471
6187;1;0;55;39;2018;10;16;1;3;4;5;0;0;1;0;0;0;0;0;616245.1652;5993811.7053;10.776863843;54.079363879
6189;1;0;53;104;2018;10;20;6;3;8;1;2;0;1;0;0;0;0;0;608345.9428;5933384.6633;10.634910284;53.538179698
6190;1;0;59;168;2018;12;12;3;3;0;1;0;1;0;0;0;0;0;1;557974.3;6061816.29;9.899613947;54.700325988
6191;1;0;61;42;2018;11;5;1;3;1;7;2;0;0;0;1;0;1;0;541460.0718;5980328.4692;9.632043883;53.969637577
6192;1;0;54;99;2018;11;12;7;2;5;3;0;0;1;0;1;0;0;0;514966.735;6035043.52;9.230896091;54.462835733
6193;1;0;56;13;2018;12;12;7;3;5;2;0;1;1;0;0;0;0;1;558615.2427;5946128.6634;9.887024347;53.660620101
6194;1;0;62;76;2018;11;18;4;3;4;6;2;0;0;0;0;0;1;0;570686.1076;5955142.9347;10.071716883;53.740137295
6195;1;0;55;43;2018;11;14;5;3;2;2;0;0;1;0;0;0;0;1;612611.1912;6017980.549;10.730391213;54.297293317
6196;1;0;60;70;2018;10;19;7;2;5;3;2;0;1;0;0;1;0;1;583744.7125;5978488.7419;10.276021152;53.947987528
6197;1;0;3;0;2018;12;7;3;3;5;3;1;1;1;0;0;0;0;1;614170.0892;5970573.8548;10.736456959;53.871063758
6198;1;0;60;50;2018;10;8;5;3;8;1;0;0;1;0;0;0;0;0;587850.8433;5982328.6935;10.339674155;53.981810732
6200;1;0;55;12;2018;11;11;4;3;0;7;0;1;0;0;0;0;0;1;601885.3391;5999327.8256;10.559321574;54.131963954
6201;1;0;58;169;2018;10;12;7;3;2;3;0;0;1;0;0;0;0;0;560936.4719;5991591.0826;9.931176211;54.068923022
6202;1;0;58;29;2018;12;7;4;3;9;1;2;0;1;0;0;0;0;2;538266.9827;6006115.0915;9.586628958;54.201636356
6203;1;0;55;36;2018;10;7;2;3;2;6;1;0;1;0;0;0;0;1;630366.1171;6010607.8489;10.99983425;54.226850474
6206;1;0;53;90;2018;11;4;6;3;8;1;2;0;1;0;0;0;0;1;612723.9954;5945770.3898;10.705418833;53.648538756
6207;1;0;59;116;2018;12;14;3;2;3;2;0;0;0;0;0;0;1;1;531760.9719;6059866.3673;9.492660944;54.685139238
6209;1;0;53;18;2018;10;14;6;3;4;6;0;0;1;0;0;0;0;0;614422.3298;5954082.8851;10.734166885;53.722851875
6210;1;0;62;36;2018;12;15;4;3;5;3;1;1;0;0;0;0;1;1;580634.8072;5952349.4731;10.221791932;53.713590956
6211;1;0;54;113;2018;12;19;7;3;9;7;2;0;1;0;0;0;0;1;479901.2449;6016779.9328;8.691166451;54.298519774
6212;1;0;56;15;2018;11;16;5;3;0;1;0;1;1;0;0;0;0;0;543298.284;5956438.9784;9.656693851;53.754779381
6213;1;0;55;35;2018;12;7;6;3;5;3;2;0;1;0;1;0;0;1;613884.218;5979099.29;10.735284067;53.94771853
6214;1;0;62;18;2018;11;12;3;2;6;4;0;0;1;1;0;0;0;1;579824.433;5933024.535;10.204559858;53.540052278
6215;1;0;60;44;2018;11;14;3;3;5;3;0;0;1;0;0;0;0;1;557955.94;5963015.963;9.880213817;53.812464079
6216;1;0;56;3;2018;10;8;5;2;5;3;0;0;1;0;0;0;1;1;548797.8087;5956704.66;9.740138467;53.756681279
6217;1;0;2;0;2018;10;16;4;3;5;2;0;0;1;0;0;0;0;0;568521.475;6020108.752;10.053561485;54.324233072
6219;1;0;62;27;2018;12;6;2;3;3;6;2;0;1;0;0;0;0;1;588195.4669;5952732.5666;10.336428605;53.715810642
6220;1;0;51;118;2018;12;11;3;2;9;1;0;0;1;0;0;0;0;1;501846.1512;5984279.6356;9.028168809;54.0068093
6221;1;0;56;2;2018;12;18;7;2;0;6;2;1;0;0;0;0;0;1;550099.969;5960111.8132;9.760440289;53.787179401
6223;1;0;58;86;2018;11;6;4;2;4;6;2;0;1;0;0;1;0;0;546630.211;6008217.0969;9.715152597;54.219834484
6224;1;0;59;132;2018;12;21;1;3;8;1;2;0;1;0;0;0;0;2;520500.8642;6050841.9339;9.317370973;54.604622499
6226;1;0;3;0;2018;10;4;6;2;2;2;2;0;1;0;0;0;1;0;609582.504;5966859.5521;10.665390043;53.838682166
6227;1;0;55;42;2018;12;17;3;3;9;7;2;0;1;0;0;0;1;1;616215.996;5983929.418;10.772636461;53.990592431
6228;1;0;54;56;2018;11;17;3;3;4;6;2;1;0;0;0;0;0;0;502943.1266;6038377.0593;9.045437844;54.493006927
6229;1;0;53;32;2018;12;9;5;2;5;2;0;1;1;0;0;0;0;0;591594.8395;5921660.4403;10.378807304;53.436013014
6230;1;0;56;49;2018;11;8;6;3;5;3;0;0;1;0;0;0;0;1;544464.601;5949162.389;9.673336222;53.689281271
6231;1;0;55;42;2018;10;12;3;3;2;6;0;0;1;0;0;0;0;0;616234.3197;5982669.4718;10.772435034;53.979269412
6232;1;0;3;0;2018;12;17;5;3;5;3;2;1;1;0;0;0;0;1;610215.1866;5971489.7634;10.67666342;53.880147473
6233;1;0;3;0;2018;11;16;2;3;6;2;1;0;1;1;0;0;0;1;609443.27;5969463.348;10.66420294;53.862104926
6234;1;0;3;0;2018;10;7;4;3;1;7;0;1;1;0;0;0;0;0;610535.9707;5973469.2819;10.68225524;53.897863636
6236;1;0;56;44;2018;10;14;2;3;5;2;0;0;1;0;1;0;0;0;555458.5712;5939398.2611;9.838060708;53.600474838
6238;1;0;55;12;2018;10;12;6;3;5;3;0;1;1;0;0;0;0;0;606501.3885;5998652.3777;10.62969957;54.124960091
6239;1;0;51;110;2018;11;11;6;3;1;5;0;0;1;0;0;0;0;0;513437.2053;5988786.1797;9.205225193;54.047141773
6240;1;0;60;85;2018;12;17;2;3;5;2;2;0;1;0;0;0;0;1;578100.46;5964490.3362;10.1864728;53.823078284
6241;1;0;3;0;2018;12;17;5;3;5;2;2;0;1;0;0;0;0;0;610140.2587;5969926.8698;10.674962809;53.866121937
6242;1;0;56;41;2018;11;14;2;3;4;6;0;0;1;0;0;0;0;0;563212.9156;5955145.0681;9.958429997;53.741115998
6243;1;0;59;116;2018;12;11;6;2;5;3;0;0;1;0;0;0;0;1;532773.534;6061036.795;9.508498127;54.695592456
6244;1;0;3;0;2018;10;16;6;2;6;2;0;0;1;1;0;0;0;0;609619.2553;5970376.4737;10.667203991;53.870271603
6245;1;0;58;34;2018;12;17;2;3;2;6;2;0;1;0;0;0;0;1;544461.8805;6019009.4509;9.683503087;54.317016769
6246;1;0;60;63;2018;11;16;5;3;5;3;0;1;1;0;0;0;0;0;566251.2419;5948679.0659;10.003105896;53.682629028
6247;1;0;4;0;2018;11;16;6;3;3;6;1;1;0;0;1;0;0;0;564355.61;5992271.4059;9.983560623;54.074621009
6248;1;0;4;0;2018;12;14;4;3;5;2;0;1;1;0;0;0;0;1;563856.3755;5993814.9751;9.97625745;54.088554406
6249;1;0;59;50;2018;10;12;7;2;5;3;0;0;1;0;0;0;0;0;529787.8431;6028074.3376;9.45883909;54.399550751
6251;1;0;55;27;2018;11;13;5;2;5;3;0;0;1;0;0;0;0;0;622892.186;6009644.946;10.884859683;54.220048407
6252;1;0;55;17;2018;10;10;2;3;2;6;0;0;1;0;0;1;0;1;635116.66;6027441.7093;11.080268115;54.376813943
6253;1;0;56;15;2018;12;10;4;3;5;2;0;1;1;0;0;0;0;1;542515.19;5956916.023;9.644883379;53.759131395
6254;1;0;1;0;2018;11;5;1;3;9;1;1;0;1;0;0;0;0;0;528600.6597;6068894.6079;9.44452844;54.766461417
6255;1;0;4;0;2018;10;8;3;3;2;6;0;0;1;0;0;0;0;1;564355.1341;5990816.998;9.983244503;54.061551046
6258;1;0;57;3;2018;10;20;1;3;7;7;2;0;1;0;0;0;0;0;584592.2001;6028842.6217;10.303077077;54.400297174
6260;1;0;3;0;2018;10;15;6;3;5;3;0;1;1;0;0;0;0;0;610255.2466;5967980.5552;10.676011606;53.848611286
6261;1;0;61;101;2018;12;20;1;3;8;1;2;0;1;0;0;0;0;1;533563.3008;5960659.7648;9.509512456;53.793433288
6262;1;0;53;32;2018;11;8;7;3;0;7;0;1;0;0;0;0;0;0;592773.1317;5922278.3575;10.396720887;53.441359662
6263;1;0;53;100;2018;11;12;6;2;8;7;0;0;1;0;0;0;0;0;618189.126;5951347.9509;10.790182001;53.697441757
6264;1;0;2;0;2018;12;3;7;3;8;1;2;0;0;0;0;0;1;1;574770.6546;6017446.5547;10.148959489;54.299434401
6265;1;0;3;0;2018;11;15;4;3;5;3;0;1;1;0;0;0;0;0;611095.328;5968795.227;10.689070502;53.855751486
6266;1;0;54;168;2018;11;21;5;3;7;7;2;1;0;0;0;0;0;1;456788.1392;6084200.369;8.326102787;54.902955087
6267;1;0;55;4;2018;10;10;6;3;0;1;0;1;0;0;0;0;0;1;611595.1115;5976437.339;10.699449114;53.92430207
6268;1;0;58;135;2018;10;15;5;3;5;7;0;0;1;0;1;0;0;0;541979.7662;6017974.2349;9.645203276;54.307923529
6270;1;0;2;0;2018;11;14;4;3;2;6;0;0;1;0;0;0;0;0;575607.4812;6029009.6745;10.164750564;54.403212078
6271;1;0;2;0;2018;12;15;4;3;5;2;0;1;1;0;0;0;0;1;572054.233;6018075.032;10.107378095;54.305472087
6272;1;0;61;79;2018;10;14;1;3;2;6;0;0;1;0;0;0;0;0;538279.9968;5978000.7366;9.583275575;53.948962254
6273;1;0;58;110;2018;12;17;2;3;9;3;2;0;1;0;0;0;0;1;561268.5805;6031957.0785;9.944502339;54.431625794
6275;1;0;56;15;2018;11;7;5;3;2;6;1;0;1;0;1;0;0;0;544989.5749;5957905.1886;9.682556919;53.767813889
6276;1;0;3;0;2018;12;22;2;3;0;1;2;1;0;0;0;0;0;1;609598.6651;5969730.3898;10.666660166;53.864471333
6278;1;0;58;88;2018;10;10;6;2;3;6;0;0;1;0;0;1;0;0;548203.2025;6028127.2851;9.742488591;54.398615826
6279;1;0;58;92;2018;12;16;4;3;5;3;2;0;1;0;1;0;0;0;570461.4581;6020955.9835;10.083584264;54.331582031
6280;1;0;60;92;2018;11;9;3;3;6;3;0;0;0;1;0;0;1;1;579451.6666;5979010.1484;10.210760126;53.953349784
6281;1;0;53;100;2018;12;16;6;3;6;4;2;0;0;1;0;0;1;1;617923.3829;5950984.0052;10.786020556;53.694232135
6283;1;0;4;0;2018;10;13;1;3;0;7;0;0;0;0;1;0;0;0;565500.1932;5991060.2025;10.000788818;54.063592333
6285;1;0;58;175;2018;10;13;6;2;4;6;0;0;1;0;1;0;0;0;543772.6765;6028822.5177;9.674351835;54.405263933
6286;1;0;57;63;2018;12;13;2;3;2;6;0;0;1;0;0;0;0;0;582864.2161;6024936.7014;10.275377575;54.365486273
6287;1;0;3;0;2018;11;15;1;3;2;6;0;0;1;0;0;0;0;0;608066.3919;5968078.4161;10.642788052;53.849950528
6288;1;0;51;16;2018;11;13;6;3;5;2;0;1;1;0;0;0;0;0;517148.2791;5983331.7105;9.261595702;53.998008085
6289;1;0;53;3;2018;12;19;7;3;2;6;2;0;1;0;0;0;1;1;594113.457;5933794.9309;10.420347387;53.544609139
6290;1;0;62;4;2018;11;13;4;3;4;6;0;0;1;0;0;0;0;0;588852.2445;5962852.0889;10.349289994;53.806631128
6291;1;0;4;0;2018;11;7;5;3;5;2;2;0;1;0;0;0;0;1;564870.0245;5991069.6559;9.991163983;54.063756998
6292;1;0;56;39;2018;10;17;6;3;5;2;1;1;1;0;0;0;0;1;552646.5359;5946284.5766;9.796736496;53.662656342
6293;1;0;3;0;2018;10;17;5;3;5;2;0;1;1;0;0;0;0;0;614942.7987;5970767.2416;10.748275862;53.872630573
6295;1;0;58;124;2018;11;5;4;3;0;7;2;1;1;0;0;0;0;1;544540.4576;6015724.8788;9.68422127;54.287492057
6296;1;0;2;0;2018;10;16;7;3;2;6;0;0;1;0;0;0;0;1;572194.6454;6019024.6152;10.109765159;54.313984993
6297;1;0;57;70;2018;12;9;4;2;4;6;0;0;1;0;0;0;0;2;586351.5016;6008170.8295;10.32419344;54.214264827
6298;1;0;2;0;2018;10;8;2;3;5;2;0;1;1;0;0;0;0;1;572778.8191;6020098.3543;10.11900492;54.32355039
6299;1;0;3;0;2018;12;17;2;3;2;6;2;0;1;0;0;0;0;0;609379.4826;5970310.1857;10.663535336;53.869726637
6301;1;0;58;34;2018;11;7;6;3;5;3;2;1;1;0;0;0;0;0;544818.6254;6019279.6357;9.689027385;54.319413671
6302;1;0;51;51;2018;12;10;2;3;2;6;0;0;1;0;0;0;0;1;518432.21;5986255.9096;9.281358964;54.02424596
6304;1;0;4;0;2018;10;14;6;3;5;3;0;0;1;0;1;0;0;0;563762.2746;5995019.5551;9.975072873;54.099390995
6305;1;0;3;0;2018;12;18;4;3;5;3;2;1;1;0;0;0;0;0;607791.7732;5967181.8483;10.638300665;53.841952406
6306;1;0;61;34;2018;12;6;6;2;5;2;2;0;1;0;1;0;0;1;530727.461;5975875.978;9.467987931;53.930369132
6307;1;0;58;43;2018;11;19;5;2;5;2;2;0;1;0;1;0;0;0;554160.4574;6034507.3362;9.835405219;54.455350054
6308;1;0;3;0;2018;12;7;6;3;0;1;1;1;0;0;0;0;0;1;609786.6012;5966699.0729;10.668433054;53.837197282
6309;1;0;55;40;2018;11;18;3;3;2;2;2;0;1;0;0;0;0;1;608276.4475;5972241.6187;10.647449269;53.887310659
6310;1;0;4;0;2018;11;18;3;3;5;3;2;1;1;0;0;0;0;0;564490.0192;5994883.7491;9.98617101;54.098079906
6311;1;0;53;27;2018;10;6;5;3;5;2;2;0;1;0;0;0;1;1;603341.3254;5936036.1081;10.560299761;53.563012016
6312;1;0;59;187;2018;10;16;4;3;5;3;1;0;1;0;0;0;0;0;553265.595;6052427.554;9.824844806;54.616479067
6314;1;0;62;39;2018;12;18;1;3;4;6;2;0;1;0;0;0;0;1;601673.5215;5964022.8207;10.544304702;53.81480224
6315;1;0;56;19;2018;12;8;3;3;2;6;1;0;1;0;0;0;1;1;537561.8045;5945539.8277;9.568373582;53.657263759
6316;1;0;3;0;2018;12;17;7;3;0;2;2;1;1;0;0;0;0;1;610648.5939;5968281.9877;10.682096725;53.851235792
6317;1;0;55;35;2018;11;14;4;3;0;7;0;0;1;0;0;0;1;0;613287.9142;5986137.0229;10.728819122;54.011075408
6318;1;0;60;44;2018;12;11;7;3;0;1;0;0;0;0;1;0;0;1;563804.5551;5965848.0133;9.969614633;53.837230768
6320;1;0;2;0;2018;10;11;6;3;1;5;0;1;1;0;0;0;0;0;573216.0551;6018274.2003;10.125278799;54.307096548
6321;1;0;4;0;2018;12;12;3;3;5;3;0;1;1;0;0;0;0;0;564619.2318;5991375.1889;9.987397828;54.066534174
6322;1;0;51;44;2018;11;17;2;3;2;6;1;0;1;0;0;0;1;1;506597.2195;6005284.0343;9.101119312;54.195552768
6323;1;0;55;35;2018;12;18;5;3;4;6;2;0;1;0;0;0;0;1;612962.7668;5977694.2493;10.720731003;53.935297661
6325;1;0;62;90;2018;11;11;6;3;0;7;0;0;0;0;1;0;0;1;579817.8083;5951560.4166;10.209212315;53.706625795
6326;1;0;2;0;2018;10;16;3;3;2;6;1;0;1;0;0;0;0;0;574139.7659;6021194.5443;10.140197955;54.333204511
6327;1;0;55;41;2018;12;7;5;3;7;7;2;0;1;0;0;0;0;1;609485.5499;5995755.5757;10.674293151;54.098308763
6328;1;0;58;117;2018;11;19;2;3;1;5;2;0;1;0;0;1;0;1;555660.1926;6001611.8042;9.852404789;54.159573786
6329;1;0;58;110;2018;10;9;4;3;2;6;0;0;1;0;0;0;0;0;560286.1479;6032632.0122;9.929496907;54.437808243
6331;1;0;3;0;2018;10;13;2;3;2;6;0;0;1;0;0;0;0;0;610313.6138;5971492.4808;10.678161028;53.880150968
6333;1;0;57;48;2018;10;11;6;2;2;2;0;0;1;0;1;0;1;0;602782.3342;6016212.3773;10.578819023;54.283479634
6334;1;0;62;18;2018;12;9;2;3;2;2;0;0;1;0;0;0;0;1;581829.886;5933925.038;10.235050318;53.547836059
6335;1;0;59;174;2018;12;13;5;2;9;7;0;0;1;0;0;0;0;1;519402.3677;6057674.9959;9.300818475;54.666073524
6336;1;0;53;100;2018;11;7;2;3;2;6;2;0;1;0;0;1;0;1;617759.4419;5951093.6327;10.783580539;53.695254015
6337;1;0;2;0;2018;10;18;6;3;5;3;0;1;1;0;0;0;0;0;574696.6822;6018093.8269;10.147984874;54.305261388
